,Пол,Возраст,Зарплата,Члены семьи,Страховые выплаты
3151,0,35.0,58600.0,1,0
3152,1,25.0,42200.0,0,0
3153,0,36.0,35400.0,3,0
3154,1,29.0,39500.0,3,0
3155,0,36.0,43200.0,1,0
3156,0,29.0,24400.0,0,0
3157,0,24.0,18700.0,1,0
3158,1,27.0,30000.0,3,0
3159,0,49.0,45500.0,3,1
3160,1,21.0,43500.0,1,0
3161,0,35.0,31600.0,0,0
3162,1,36.0,53700.0,1,0
3163,0,23.0,33300.0,1,0
3164,1,45.0,49900.0,0,1
3165,0,28.0,42400.0,0,0
3166,1,28.0,30800.0,3,0
3167,0,34.0,45700.0,0,0
3168,1,49.0,38200.0,1,2
3169,0,36.0,24800.0,0,0
3170,0,36.0,54000.0,3,0
3171,0,31.0,34300.0,2,0
3172,0,35.0,49300.0,1,0
3173,1,39.0,48300.0,1,0
3174,0,33.0,34400.0,1,0
3175,1,37.0,35000.0,0,0
3176,0,21.0,35300.0,1,0
3177,0,39.0,31500.0,0,0
3178,0,42.0,53600.0,3,0
3179,0,34.0,42700.0,4,0
3180,1,33.0,44600.0,2,0
3181,1,25.0,51900.0,0,0
3182,0,25.0,43200.0,3,0
3183,0,33.0,39000.0,4,0
3184,1,52.0,44100.0,1,2
3185,1,33.0,25800.0,2,0
3186,1,36.0,39400.0,4,0
3187,0,35.0,34300.0,2,0
3188,1,30.0,52600.0,2,0
3189,1,28.0,54000.0,1,0
3190,1,25.0,62200.0,2,0
3191,0,27.0,35600.0,4,0
3192,0,30.0,48800.0,2,0
3193,1,18.0,53400.0,3,0
3194,1,21.0,34400.0,1,0
3195,0,26.0,44300.0,1,0
3196,1,37.0,33500.0,0,0
3197,0,38.0,28100.0,0,0
3198,0,25.0,33000.0,0,0
3199,0,28.0,33200.0,1,0
3200,0,33.0,41000.0,1,0
3201,0,31.0,30800.0,3,0
3202,1,35.0,39400.0,1,0
3203,1,20.0,39800.0,1,0
3204,1,33.0,61000.0,2,0
3205,0,36.0,51100.0,2,0
3206,1,22.0,39500.0,2,0
3207,0,38.0,35800.0,1,0
3208,0,42.0,33400.0,2,0
3209,1,59.0,51700.0,2,4
3210,0,21.0,41900.0,0,0
3211,0,31.0,40100.0,0,0
3212,1,28.0,22700.0,1,0
3213,0,22.0,35400.0,1,0
3214,0,27.0,42900.0,3,0
3215,0,28.0,54200.0,1,0
3216,1,22.0,40500.0,2,0
3217,0,44.0,18900.0,2,1
3218,0,23.0,37000.0,2,0
3219,0,37.0,49200.0,0,0
3220,1,25.0,42500.0,0,0
3221,1,32.0,47500.0,1,0
3222,1,23.0,17900.0,2,0
3223,0,23.0,57500.0,3,0
3224,0,44.0,50200.0,1,1
3225,1,41.0,38700.0,2,0
3226,1,43.0,38500.0,1,1
3227,0,20.0,35900.0,1,0
3228,1,41.0,32300.0,0,0
3229,0,31.0,16000.0,2,0
3230,0,54.0,46200.0,0,2
3231,0,35.0,22700.0,2,0
3232,0,41.0,24100.0,5,0
3233,0,38.0,46500.0,1,0
3234,1,47.0,38200.0,2,1
3235,0,21.0,40600.0,0,0
3236,1,37.0,23700.0,1,0
3237,1,24.0,41100.0,1,0
3238,0,30.0,45500.0,2,0
3239,0,37.0,43400.0,0,0
3240,0,25.0,31600.0,0,0
3241,1,26.0,45700.0,1,0
3242,0,30.0,36600.0,1,0
3243,0,18.0,27900.0,1,0
3244,1,25.0,24700.0,2,0
3245,1,32.0,40200.0,2,0
3246,1,28.0,33600.0,1,0
3247,1,26.0,36600.0,2,0
3248,1,33.0,26900.0,0,0
3249,1,32.0,42400.0,3,0
3250,1,30.0,29300.0,2,0
3251,0,49.0,25900.0,1,2
3252,1,35.0,41700.0,1,0
3253,1,31.0,30800.0,0,0
3254,0,46.0,24500.0,1,1
3255,1,41.0,79000.0,2,0
3256,1,26.0,46800.0,2,0
3257,1,34.0,37500.0,1,0
3258,1,37.0,42800.0,3,0
3259,0,23.0,44600.0,2,0
3260,1,36.0,33600.0,1,0
3261,1,26.0,37400.0,1,0
3262,1,20.0,41200.0,0,0
3263,0,24.0,28100.0,3,0
3264,1,35.0,43100.0,2,0
3265,0,39.0,30600.0,1,0
3266,1,29.0,27200.0,3,0
3267,1,34.0,46000.0,0,0
3268,0,19.0,38600.0,0,0
3269,0,25.0,45900.0,1,0
3270,1,31.0,39500.0,1,0
3271,1,40.0,58200.0,0,0
3272,1,27.0,34800.0,4,0
3273,1,19.0,51200.0,0,0
3274,1,35.0,51900.0,1,0
3275,1,42.0,51500.0,1,1
3276,1,28.0,35600.0,3,0
3277,0,21.0,41200.0,0,0
3278,0,41.0,48500.0,1,0
3279,0,27.0,41500.0,0,0
3280,0,34.0,41500.0,1,0
3281,1,18.0,38500.0,1,0
3282,1,18.0,33400.0,2,0
3283,0,28.0,30200.0,1,0
3284,0,18.0,29000.0,0,0
3285,0,36.0,37600.0,1,0
3286,1,47.0,18700.0,1,1
3287,0,25.0,22300.0,4,0
3288,1,24.0,44300.0,2,0
3289,0,35.0,43400.0,1,0
3290,0,24.0,52700.0,1,0
3291,1,25.0,52600.0,1,0
3292,0,37.0,43200.0,2,0
3293,1,26.0,44500.0,1,0
3294,1,27.0,30500.0,2,0
3295,0,41.0,53000.0,2,0
3296,0,27.0,49900.0,1,0
3297,0,24.0,34800.0,0,0
3298,1,30.0,40800.0,0,0
3299,0,45.0,22900.0,1,1
3300,1,36.0,40000.0,0,0
3301,1,40.0,43100.0,1,0
3302,1,23.0,50400.0,1,0
3303,0,25.0,52800.0,2,0
3304,1,24.0,39300.0,1,0
3305,1,31.0,46600.0,0,0
3306,0,31.0,36900.0,0,0
3307,1,29.0,50400.0,1,0
3308,0,32.0,46600.0,1,0
3309,0,26.0,40700.0,1,0
3310,1,35.0,32400.0,3,0
3311,0,21.0,43600.0,2,0
3312,1,38.0,52000.0,1,0
3313,0,19.0,39600.0,0,0
3314,1,24.0,47000.0,1,0
3315,1,30.0,28200.0,0,0
3316,1,18.0,27000.0,1,0
3317,0,37.0,45000.0,4,0
3318,1,19.0,37600.0,2,0
3319,1,21.0,39100.0,3,0
3320,0,19.0,35000.0,6,0
3321,0,20.0,44300.0,3,0
3322,1,33.0,50900.0,3,0
3323,0,28.0,36900.0,0,0
3324,0,27.0,48200.0,1,0
3325,1,46.0,11200.0,2,1
3326,1,34.0,44600.0,2,0
3327,1,39.0,56400.0,2,0
3328,0,34.0,71600.0,2,0
3329,1,31.0,32800.0,0,0
3330,0,26.0,22800.0,1,0
3331,1,46.0,46700.0,2,1
3332,0,21.0,36800.0,1,0
3333,0,36.0,29700.0,2,0
3334,1,37.0,31100.0,1,0
3335,1,42.0,42200.0,0,1
3336,1,24.0,36500.0,3,0
3337,1,22.0,32500.0,1,0
3338,1,36.0,47600.0,0,0
3339,1,44.0,31300.0,0,1
3340,1,27.0,20400.0,4,0
3341,1,29.0,36000.0,1,0
3342,0,38.0,39000.0,3,0
3343,1,41.0,43200.0,0,0
3344,1,55.0,37700.0,1,3
3345,0,20.0,44200.0,1,0
3346,0,34.0,26100.0,0,0
3347,0,27.0,31200.0,2,0
3348,0,25.0,46800.0,1,0
3349,1,43.0,46500.0,1,1
3350,1,22.0,38800.0,4,0
3351,1,30.0,41300.0,1,0
3352,1,23.0,32200.000000000004,5,0
3353,0,42.0,34900.0,2,0
3354,1,30.0,33200.0,3,0
3355,0,29.0,31600.0,0,0
3356,1,20.0,46600.0,1,0
3357,0,27.0,44300.0,4,0
3358,1,33.0,48000.0,1,0
3359,1,50.0,52200.0,0,2
3360,1,22.0,41800.0,0,0
3361,1,24.0,33100.0,2,0
3362,1,21.0,41500.0,0,0
3363,1,45.0,50000.0,0,1
3364,1,21.0,24300.0,1,0
3365,1,41.0,47100.0,1,0
3366,0,28.0,61300.0,3,0
3367,1,50.0,70500.0,0,2
3368,1,49.0,42600.0,0,2
3369,1,43.0,36200.0,1,1
3370,1,18.0,42000.0,1,0
3371,0,34.0,53900.0,0,0
3372,0,42.0,23000.0,2,0
3373,1,19.0,42300.0,0,0
3374,1,28.0,43300.0,3,0
3375,0,22.0,38900.0,1,0
3376,0,26.0,31100.0,3,0
3377,0,32.0,11200.0,2,0
3378,0,27.0,36400.0,1,0
3379,0,29.0,47100.0,0,0
3380,0,35.0,23300.0,1,0
3381,1,38.0,31600.0,1,0
3382,0,27.0,47800.0,0,0
3383,0,47.0,47000.0,4,1
3384,0,18.0,46200.0,1,0
3385,0,19.0,32100.0,1,0
3386,1,29.0,41800.0,1,0
3387,1,47.0,34200.0,1,1
3388,1,31.0,47400.0,1,0
3389,1,28.0,42000.0,1,0
3390,1,30.0,25000.0,1,0
3391,0,42.0,38300.0,2,0
3392,0,25.0,48100.0,0,0
3393,1,28.0,28400.0,1,0
3394,0,21.0,42100.0,3,0
3395,0,31.0,33900.0,0,0
3396,0,22.0,32400.0,2,0
3397,0,48.0,41200.0,2,1
3398,1,28.0,67100.0,1,0
3399,1,33.0,38400.0,3,0
3400,1,38.0,51900.0,3,0
3401,1,27.0,45900.0,1,0
3402,1,36.0,36200.0,0,0
3403,0,33.0,52600.0,2,0
3404,0,24.0,37600.0,2,0
3405,1,22.0,45000.0,4,0
3406,0,41.0,42100.0,1,0
3407,0,25.0,46900.0,3,0
3408,0,41.0,44200.0,2,0
3409,1,38.0,31100.0,1,0
3410,0,24.0,33900.0,2,0
3411,1,25.0,49000.0,2,0
3412,0,40.0,46700.0,0,0
3413,0,47.0,32900.0,2,1
3414,1,29.0,57900.0,1,0
3415,0,20.0,41900.0,2,0
3416,1,43.0,44600.0,3,1
3417,0,34.0,32300.0,2,0
3418,1,19.0,59000.0,1,0
3419,1,19.0,41600.0,1,0
3420,1,31.0,45000.0,1,0
3421,1,20.0,51300.0,0,0
3422,0,31.0,33400.0,1,0
3423,1,44.0,50400.0,0,1
3424,0,38.0,49600.0,0,0
3425,0,38.0,43300.0,2,0
3426,0,19.0,35200.0,2,0
3427,1,23.0,21800.0,0,0
3428,1,25.0,54900.0,0,0
3429,1,19.0,55700.0,0,0
3430,0,33.0,33100.0,0,0
3431,1,47.0,54200.0,3,1
3432,0,31.0,18600.0,1,0
3433,0,30.0,25900.0,0,0
3434,1,36.0,41000.0,2,0
3435,1,30.0,40700.0,1,0
3436,0,47.0,29600.0,1,1
3437,1,30.0,45000.0,3,0
3438,0,32.0,42900.0,1,0
3439,1,27.0,30900.0,0,0
3440,0,40.0,38800.0,0,0
3441,1,23.0,13500.0,1,0
3442,0,21.0,53000.0,3,0
3443,0,26.0,40000.0,2,0
3444,1,24.0,34800.0,1,0
3445,0,37.0,19300.0,2,0
3446,0,39.0,58500.0,0,0
3447,1,25.0,37300.0,0,0
3448,1,37.0,46100.0,1,0
3449,1,31.0,33600.0,2,0
3450,0,37.0,30700.0,3,0
3451,1,44.0,35000.0,0,1
3452,0,23.0,45100.0,3,0
3453,0,27.0,28500.0,0,0
3454,0,30.0,24800.0,1,0
3455,1,25.0,46100.0,1,0
3456,1,50.0,43300.0,1,2
3457,0,29.0,33800.0,0,0
3458,1,23.0,27100.0,1,0
3459,1,52.0,30600.0,1,2
3460,1,23.0,34000.0,1,0
3461,1,39.0,44200.0,1,0
3462,0,35.0,26100.0,2,0
3463,0,30.0,25800.0,0,0
3464,0,44.0,46700.0,1,1
3465,0,33.0,50000.0,2,0
3466,0,22.0,32700.000000000004,4,0
3467,1,22.0,45300.0,0,0
3468,0,19.0,41400.0,0,0
3469,0,24.0,42300.0,0,0
3470,1,24.0,27100.0,2,0
3471,0,42.0,46000.0,0,1
3472,0,22.0,16700.0,0,0
3473,1,22.0,43900.0,1,0
3474,0,19.0,47200.0,2,0
3475,0,42.0,58500.0,1,1
3476,0,25.0,43400.0,0,0
3477,1,19.0,45900.0,2,0
3478,0,48.0,25700.0,1,1
3479,0,33.0,23300.0,1,0
3480,0,24.0,53400.0,1,0
3481,1,26.0,35800.0,0,0
3482,1,31.0,44200.0,0,0
3483,0,39.0,46500.0,1,0
3484,1,22.0,15700.0,0,0
3485,1,56.0,22700.0,2,3
3486,0,24.0,43600.0,1,0
3487,1,22.0,46500.0,1,0
3488,0,24.0,43900.0,2,0
3489,0,35.0,43600.0,1,0
3490,0,35.0,34400.0,1,0
3491,1,31.0,44400.0,3,0
3492,0,28.0,22700.0,4,0
3493,1,42.0,54000.0,2,0
3494,1,25.0,50500.0,0,0
3495,1,35.0,52400.0,1,0
3496,0,35.0,31800.0,1,0
3497,0,42.0,32100.0,0,1
3498,0,23.0,49300.0,1,0
3499,1,22.0,65099.99999999999,4,0
3500,1,26.0,23700.0,0,0
3501,1,44.0,48800.0,1,1
3502,1,34.0,45700.0,1,0
3503,0,23.0,27600.0,0,0
3504,0,34.0,27200.0,0,0
3505,1,35.0,33000.0,0,0
3506,1,20.0,28000.0,1,0
3507,1,32.0,25200.0,1,0
3508,0,43.0,46000.0,3,1
3509,1,24.0,47900.0,0,0
3510,0,24.0,38800.0,1,0
3511,1,26.0,51100.0,1,0
3512,1,27.0,40600.0,1,0
3513,1,36.0,41300.0,0,0
3514,0,24.0,52900.0,0,0
3515,1,19.0,45700.0,1,0
3516,1,43.0,38300.0,1,1
3517,1,38.0,49100.0,3,0
3518,0,19.0,52600.0,2,0
3519,0,29.0,49900.0,2,0
3520,1,22.0,60000.0,0,0
3521,1,36.0,28400.0,1,0
3522,1,24.0,32400.0,2,0
3523,0,35.0,37100.0,0,0
3524,1,29.0,48500.0,3,0
3525,1,50.0,44200.0,2,2
3526,1,19.0,38600.0,1,0
3527,0,20.0,43700.0,1,0
3528,1,23.0,33700.0,1,0
3529,1,51.0,42400.0,0,2
3530,1,24.0,45600.0,3,0
3531,0,27.0,38000.0,0,0
3532,1,32.0,28000.0,1,0
3533,0,28.0,39900.0,0,0
3534,1,39.0,30900.0,1,0
3535,0,31.0,54200.0,2,0
3536,1,42.0,52900.0,1,1
3537,0,19.0,29500.0,1,0
3538,0,24.0,30300.0,2,0
3539,0,19.0,36700.0,0,0
3540,1,28.0,40200.0,3,0
3541,0,47.0,17400.0,4,1
3542,0,29.0,22500.0,1,0
3543,1,28.0,55600.0,2,0
3544,1,34.0,31100.0,2,0
3545,0,31.0,37000.0,1,0
3546,1,41.0,38300.0,2,0
3547,0,38.0,47600.0,3,0
3548,0,28.0,48200.0,0,0
3549,0,28.0,47100.0,3,0
3550,1,39.0,26500.0,0,0
3551,0,39.0,51500.0,0,0
3552,0,25.0,37200.0,1,0
3553,1,31.0,42800.0,1,0
3554,0,29.0,43200.0,0,0
3555,0,29.0,34000.0,2,0
3556,0,46.0,34700.0,1,1
3557,0,22.0,50100.0,4,0
3558,1,33.0,40600.0,3,0
3559,0,30.0,46500.0,2,0
3560,0,24.0,40900.0,1,0
3561,1,20.0,45100.0,2,0
3562,1,48.0,63400.0,1,1
3563,0,29.0,40900.0,0,0
3564,0,25.0,49600.0,0,0
3565,1,28.0,30100.0,1,0
3566,0,44.0,44700.0,3,1
3567,1,27.0,32300.0,0,0
3568,1,32.0,44400.0,0,0
3569,1,41.0,32600.0,1,0
3570,0,40.0,47300.0,1,0
3571,0,35.0,25700.0,1,0
3572,1,36.0,37400.0,2,0
3573,1,30.0,35800.0,1,0
3574,1,36.0,40600.0,3,0
3575,0,31.0,36000.0,1,0
3576,0,26.0,39300.0,3,0
3577,0,40.0,44900.0,1,0
3578,0,46.0,32800.0,2,1
3579,1,36.0,55900.0,0,0
3580,0,37.0,39200.0,0,0
3581,0,25.0,61900.0,1,0
3582,1,32.0,27900.0,1,0
3583,1,18.0,43100.0,0,0
3584,0,27.0,52500.0,4,0
3585,0,23.0,43900.0,1,0
3586,0,30.0,33700.0,1,0
3587,1,22.0,29900.0,2,0
3588,0,24.0,52700.0,1,0
3589,0,42.0,32800.0,1,1
3590,1,26.0,42300.0,2,0
3591,1,27.0,34700.0,1,0
3592,1,23.0,28200.0,1,0
3593,0,33.0,38000.0,0,0
3594,0,21.0,63400.0,1,0
3595,1,35.0,42300.0,0,0
3596,0,23.0,45400.0,3,0
3597,1,33.0,29800.0,0,0
3598,1,29.0,23400.0,3,0
3599,0,36.0,33600.0,1,0
3600,1,43.0,50300.0,0,1
3601,0,19.0,55000.0,0,0
3602,0,44.0,65200.0,2,1
3603,0,43.0,34300.0,2,1
3604,0,44.0,43000.0,1,1
3605,1,29.0,33200.0,0,0
3606,0,30.0,29900.0,1,0
3607,1,43.0,30400.0,2,1
3608,0,35.0,29600.0,2,0
3609,1,42.0,47300.0,0,1
3610,1,24.0,27300.0,2,0
3611,1,36.0,33700.0,3,0
3612,1,39.0,32800.0,5,0
3613,1,29.0,62600.0,0,0
3614,1,24.0,32700.000000000004,1,0
3615,1,25.0,40500.0,2,0
3616,0,26.0,52000.0,0,0
3617,1,27.0,41900.0,1,0
3618,1,31.0,42600.0,2,0
3619,1,20.0,57700.0,0,0
3620,0,41.0,39800.0,1,0
3621,1,33.0,39800.0,0,0
3622,1,21.0,50000.0,2,0
3623,0,28.0,39300.0,0,0
3624,0,27.0,29700.0,2,0
3625,1,19.0,48500.0,2,0
3626,0,19.0,43700.0,1,0
3627,1,33.0,38500.0,1,0
3628,0,20.0,28700.0,1,0
3629,0,23.0,34600.0,1,0
3630,1,24.0,46200.0,3,0
3631,0,37.0,31400.0,2,0
3632,1,26.0,45300.0,3,0
3633,1,30.0,52300.0,0,0
3634,1,37.0,33800.0,0,0
3635,0,35.0,28800.0,0,0
3636,1,40.0,47400.0,1,0
3637,0,21.0,41000.0,1,0
3638,0,22.0,37900.0,0,0
3639,1,19.0,41800.0,2,0
3640,0,26.0,52900.0,2,0
3641,1,24.0,43200.0,1,0
3642,1,35.0,51500.0,3,0
3643,0,32.0,43600.0,0,0
3644,0,29.0,51300.0,3,0
3645,1,23.0,27400.0,4,0
3646,0,50.0,45900.0,1,2
3647,0,20.0,31500.0,4,0
3648,1,28.0,39800.0,2,0
3649,1,25.0,60400.0,0,0
3650,0,36.0,38500.0,0,0
3651,0,26.0,39900.0,0,0
3652,0,34.0,41000.0,0,0
3653,1,33.0,38800.0,1,0
3654,1,19.0,45000.0,1,0
3655,0,25.0,41600.0,1,0
3656,0,32.0,42200.0,0,0
3657,0,41.0,42400.0,0,0
3658,0,20.0,21800.0,2,0
3659,0,22.0,33900.0,1,0
3660,0,23.0,53600.0,2,0
3661,0,38.0,27400.0,2,0
3662,0,26.0,40200.0,0,0
3663,1,19.0,25800.0,3,0
3664,1,32.0,36600.0,1,0
3665,1,28.0,25100.0,0,0
3666,0,31.0,49900.0,1,0
3667,0,42.0,30600.0,0,1
3668,1,30.0,17000.0,1,0
3669,1,22.0,41400.0,1,0
3670,0,25.0,36700.0,1,0
3671,0,44.0,37200.0,1,1
3672,1,34.0,36200.0,1,0
3673,0,34.0,14100.0,1,0
3674,1,59.0,29600.0,0,4
3675,1,35.0,46200.0,1,0
3676,0,45.0,59800.0,0,1
3677,1,49.0,56400.0,3,1
3678,0,21.0,44300.0,2,0
3679,0,44.0,28900.0,0,1
3680,0,23.0,31300.0,0,0
3681,1,27.0,41100.0,1,0
3682,0,28.0,44700.0,3,0
3683,1,37.0,34000.0,2,0
3684,1,28.0,27700.0,1,0
3685,1,36.0,40500.0,3,0
3686,0,27.0,32600.0,1,0
3687,1,33.0,49600.0,0,0
3688,1,39.0,37800.0,1,0
3689,1,37.0,52000.0,1,0
3690,0,24.0,60500.0,0,0
3691,0,31.0,34500.0,1,0
3692,0,39.0,47000.0,0,0
3693,1,30.0,41500.0,1,0
3694,1,29.0,50800.0,0,0
3695,1,40.0,39700.0,3,0
3696,1,24.0,51800.0,0,0
3697,1,31.0,37100.0,1,0
3698,1,41.0,35000.0,1,0
3699,1,23.0,50400.0,0,0
3700,0,34.0,43200.0,1,0
3701,1,28.0,58300.0,0,0
3702,0,41.0,35100.0,1,0
3703,1,33.0,41100.0,1,0
3704,0,37.0,48600.0,1,0
3705,1,35.0,16500.0,0,0
3706,1,38.0,37700.0,2,0
3707,0,23.0,51000.0,0,0
3708,1,41.0,53000.0,0,0
3709,0,33.0,47300.0,1,0
3710,0,38.0,46000.0,0,0
3711,1,30.0,43000.0,0,0
3712,1,23.0,49600.0,0,0
3713,1,39.0,40900.0,2,0
3714,1,34.0,42800.0,3,0
3715,1,29.0,46400.0,0,0
3716,1,24.0,40600.0,3,0
3717,0,34.0,32700.000000000004,0,0
3718,0,26.0,56700.0,0,0
3719,0,54.0,32800.0,2,2
3720,1,39.0,40900.0,1,0
3721,0,37.0,43500.0,3,0
3722,0,21.0,21400.0,0,0
3723,0,37.0,41500.0,3,0
3724,1,35.0,42500.0,0,0
3725,0,19.0,20100.0,2,0
3726,0,23.0,45900.0,0,0
3727,0,34.0,35500.0,2,0
3728,1,33.0,40100.0,0,0
3729,1,18.0,46700.0,2,0
3730,0,29.0,40400.0,2,0
3731,1,31.0,57100.0,2,0
3732,0,40.0,63800.0,0,0
3733,1,32.0,46100.0,1,0
3734,1,34.0,46600.0,0,0
3735,0,21.0,52300.0,1,0
3736,1,28.0,43800.0,2,0
3737,1,35.0,38100.0,1,0
3738,1,19.0,58300.0,0,0
3739,0,42.0,32900.0,1,1
3740,1,24.0,32000.0,1,0
3741,1,21.0,38700.0,2,0
3742,0,31.0,50600.0,0,0
3743,1,26.0,26500.0,2,0
3744,0,28.0,42500.0,0,0
3745,1,37.0,38500.0,0,0
3746,0,37.0,51400.0,0,0
3747,0,29.0,42900.0,4,0
3748,1,26.0,42200.0,1,0
3749,1,31.0,50700.0,2,0
3750,1,36.0,47900.0,1,0
3751,0,35.0,44100.0,0,0
3752,1,21.0,15100.0,1,0
3753,0,22.0,46500.0,0,0
3754,0,27.0,28700.0,1,0
3755,0,18.0,41400.0,2,0
3756,0,39.0,33200.0,2,0
3757,1,28.0,33400.0,1,0
3758,0,23.0,24100.0,0,0
3759,0,35.0,44000.0,0,0
3760,0,43.0,42900.0,2,1
3761,1,33.0,54000.0,3,0
3762,0,22.0,32900.0,3,0
3763,0,32.0,34300.0,1,0
3764,0,29.0,36400.0,0,0
3765,1,27.0,41000.0,1,0
3766,1,29.0,39600.0,0,0
3767,1,19.0,18700.0,2,0
3768,0,22.0,36700.0,2,0
3769,1,25.0,26400.0,0,0
3770,1,28.0,70000.0,2,0
3771,1,26.0,61500.0,2,0
3772,1,33.0,35900.0,0,0
3773,0,34.0,33600.0,2,0
3774,1,46.0,39400.0,2,1
3775,1,36.0,42000.0,2,0
3776,1,20.0,42200.0,1,0
3777,1,23.0,38400.0,1,0
3778,1,18.0,22000.0,1,0
3779,0,22.0,23300.0,2,0
3780,1,26.0,45600.0,3,0
3781,0,32.0,42100.0,0,0
3782,0,33.0,50200.0,4,0
3783,0,21.0,52700.0,2,0
3784,0,23.0,50600.0,5,0
3785,0,21.0,51800.0,1,0
3786,1,30.0,38800.0,0,0
3787,0,19.0,44500.0,0,0
3788,0,46.0,32700.000000000004,2,1
3789,1,35.0,36000.0,2,0
3790,0,46.0,38300.0,0,1
3791,1,21.0,36300.0,0,0
3792,0,23.0,43700.0,1,0
3793,0,41.0,35700.0,0,0
3794,0,35.0,41900.0,1,0
3795,0,36.0,21700.0,2,0
3796,0,33.0,60200.0,0,0
3797,0,25.0,22000.0,1,0
3798,1,23.0,50400.0,0,0
3799,0,23.0,50100.0,2,0
3800,0,33.0,35200.0,3,0
3801,0,46.0,41000.0,2,1
3802,1,21.0,46800.0,0,0
3803,1,23.0,40500.0,1,0
3804,0,34.0,43000.0,0,0
3805,1,19.0,41900.0,0,0
3806,0,32.0,53400.0,1,0
3807,1,23.0,42000.0,1,0
3808,1,23.0,33600.0,2,0
3809,1,28.0,45300.0,0,0
3810,1,42.0,34400.0,3,0
3811,1,18.0,38900.0,1,0
3812,1,33.0,20300.0,2,0
3813,1,36.0,32000.0,2,0
3814,0,33.0,17800.0,3,0
3815,0,36.0,32900.0,4,0
3816,1,36.0,50700.0,1,0
3817,0,26.0,45500.0,0,0
3818,1,37.0,30700.0,1,0
3819,0,35.0,47700.0,0,0
3820,1,33.0,57900.0,3,0
3821,0,24.0,33900.0,0,0
3822,1,38.0,50200.0,2,0
3823,1,28.0,30900.0,1,0
3824,1,37.0,32700.000000000004,2,0
3825,1,21.0,55400.0,0,0
3826,1,42.0,42600.0,1,1
3827,0,45.0,30100.0,0,1
3828,0,32.0,32000.0,0,0
3829,0,27.0,39700.0,1,0
3830,1,26.0,46200.0,2,0
3831,0,24.0,58600.0,0,0
3832,1,49.0,43200.0,1,2
3833,1,29.0,43700.0,1,0
3834,1,29.0,32900.0,2,0
3835,1,37.0,34200.0,1,0
3836,1,39.0,20600.0,1,0
3837,1,35.0,41600.0,1,0
3838,0,44.0,37400.0,0,1
3839,0,24.0,42100.0,3,0
3840,1,31.0,19600.0,2,0
3841,0,40.0,47700.0,0,0
3842,1,26.0,28100.0,2,0
3843,1,46.0,48000.0,0,1
3844,0,29.0,29800.0,1,0
3845,1,39.0,61500.0,2,0
3846,0,37.0,40900.0,2,0
3847,0,37.0,37300.0,2,0
3848,1,35.0,21100.0,2,0
3849,1,31.0,38500.0,0,0
3850,0,33.0,27500.0,3,0
3851,1,40.0,42700.0,0,0
3852,1,22.0,44900.0,1,0
3853,0,33.0,45100.0,0,0
3854,0,28.0,41200.0,0,0
3855,0,32.0,31200.0,1,0
3856,1,43.0,34600.0,1,1
3857,0,36.0,34100.0,2,0
3858,1,36.0,38600.0,1,0
3859,0,22.0,46800.0,2,0
3860,1,21.0,44100.0,0,0
3861,0,31.0,57300.0,0,0
3862,0,28.0,27100.0,2,0
3863,0,24.0,34900.0,0,0
3864,1,31.0,35000.0,1,0
3865,0,27.0,18800.0,1,0
3866,1,32.0,23100.0,1,0
3867,1,36.0,22300.0,2,0
3868,0,32.0,38000.0,0,0
3869,1,25.0,42900.0,2,0
3870,1,45.0,53200.0,2,1
3871,0,36.0,52700.0,3,0
3872,0,39.0,40700.0,0,0
3873,1,22.0,49600.0,1,0
3874,0,23.0,37500.0,0,0
3875,1,32.0,65900.0,0,0
3876,0,32.0,31800.0,1,0
3877,1,18.0,38200.0,2,0
3878,0,35.0,31800.0,0,0
3879,0,35.0,38100.0,1,0
3880,1,26.0,15200.0,2,0
3881,0,22.0,42200.0,2,0
3882,1,38.0,50700.0,1,0
3883,0,36.0,55400.0,2,0
3884,0,26.0,48400.0,3,0
3885,0,22.0,18800.0,2,0
3886,0,28.0,36400.0,4,0
3887,1,19.0,33900.0,1,0
3888,1,25.0,48900.0,0,0
3889,1,20.0,46600.0,3,0
3890,0,36.0,36600.0,1,0
3891,0,18.0,18900.0,1,0
3892,1,45.0,35700.0,0,1
3893,0,48.0,28200.0,0,1
3894,0,21.0,41700.0,2,0
3895,0,37.0,47700.0,1,0
3896,1,36.0,40200.0,0,0
3897,0,25.0,23700.0,0,0
3898,0,39.0,39400.0,1,0
3899,1,19.0,30800.0,0,0
3900,1,36.0,49600.0,0,0
3901,0,24.0,27200.0,0,0
3902,1,21.0,38600.0,1,0
3903,1,24.0,48400.0,0,0
3904,1,25.0,28200.0,0,0
3905,0,29.0,42900.0,1,0
3906,1,32.0,63500.0,3,0
3907,1,61.0,39600.0,1,4
3908,1,25.0,30200.0,1,0
3909,1,33.0,39000.0,3,0
3910,0,30.0,32000.0,0,0
3911,0,23.0,38600.0,2,0
3912,0,19.0,40400.0,0,0
3913,1,34.0,44700.0,3,0
3914,1,39.0,32000.0,1,0
3915,1,44.0,50000.0,2,1
3916,1,35.0,40200.0,1,0
3917,1,46.0,49200.0,0,1
3918,0,20.0,41500.0,2,0
3919,0,25.0,49800.0,2,0
3920,0,40.0,38000.0,0,0
3921,0,33.0,26900.0,2,0
3922,1,30.0,43700.0,2,0
3923,1,41.0,48900.0,0,0
3924,1,30.0,40200.0,1,0
