,calls,minutes,messages,mb_used,is_ultra
2213,145.0,993.4000000000003,162.0,23748.910000000003,1
2214,69.0,538.5800000000002,64.0,28639.489999999987,0
2215,62.0,436.68,52.0,12311.240000000005,0
2216,28.0,166.74000000000004,0.0,15887.439999999995,0
2217,75.0,551.7900000000002,31.0,20046.450000000004,0
2218,66.0,516.4899999999999,98.0,26830.489999999994,1
2219,35.0,312.38000000000005,0.0,33272.81000000001,1
2220,72.0,512.5,0.0,21285.789999999994,0
2221,68.0,489.6100000000001,78.0,15569.780000000004,0
2222,19.0,135.25,0.0,14463.840000000002,0
2223,28.0,222.21,30.0,22986.299999999992,0
2224,84.0,553.2400000000001,78.0,42735.18000000002,1
2225,94.0,730.5799999999997,0.0,12233.03,1
2226,10.0,69.78999999999999,14.0,31506.710000000006,1
2227,58.0,396.34,0.0,35033.599999999984,1
2228,62.0,378.0600000000002,2.0,8305.090000000004,0
2229,108.0,798.3699999999999,0.0,8069.960000000001,1
2230,76.0,564.01,15.0,22740.619999999995,0
2231,61.0,395.33,146.0,15215.51,1
2232,93.0,730.4399999999997,0.0,20294.900000000005,1
2233,80.0,462.4,44.0,17885.439999999995,0
2234,70.0,489.7,13.0,10671.53,0
2235,49.0,390.87,69.0,15413.900000000005,0
2236,17.0,115.85,2.0,7041.49,1
2237,12.0,93.2,0.0,9037.670000000002,1
2238,65.0,431.54999999999984,28.0,17414.4,0
2239,68.0,443.10000000000014,5.0,6632.6,0
2240,24.0,189.96,16.0,15604.37,0
2241,52.0,375.3000000000001,5.0,20142.000000000004,0
2242,9.0,72.66,6.0,1315.81,1
2243,36.0,251.64,21.0,14754.12,0
2244,33.0,222.1,0.0,22527.419999999995,0
2245,59.0,422.12,0.0,18429.42,0
2246,89.0,669.06,18.0,3139.82,1
2247,7.0,47.02,1.0,539.37,0
2248,63.0,407.34,0.0,14036.719999999998,0
2249,46.0,314.16,48.0,16684.31,1
2250,62.0,380.27,33.0,12115.870000000004,0
2251,34.0,171.82000000000005,48.0,20825.96999999999,0
2252,133.0,949.36,0.0,19036.43,1
2253,77.0,521.56,52.0,15118.849999999995,1
2254,61.0,402.4500000000001,30.0,23445.31000000001,0
2255,125.0,835.2900000000003,26.0,23116.04,0
2256,0.0,0.0,42.0,13280.45,1
2257,69.0,440.74,38.0,7383.950000000002,0
2258,64.0,492.13000000000017,75.0,16668.880000000005,0
2259,39.0,213.16000000000003,8.0,18698.209999999995,0
2260,81.0,576.3199999999998,83.0,18652.280000000006,0
2261,32.0,208.49,0.0,21428.06,0
2262,176.0,1293.3900000000006,38.0,36497.09,1
2263,40.0,303.31,0.0,18838.050000000007,0
2264,51.0,310.77,22.0,24936.54,1
2265,72.0,556.9500000000002,7.0,23486.869999999995,0
2266,62.0,401.18,47.0,17199.43,0
2267,34.0,269.47,44.0,20102.12000000001,0
2268,10.0,78.67,8.0,4986.910000000002,0
2269,79.0,572.14,9.0,16602.130000000005,0
2270,57.0,558.06,40.0,12270.329999999998,0
2271,56.0,454.16000000000014,60.0,11953.020000000004,0
2272,93.0,658.8899999999999,38.0,17655.470000000005,1
2273,46.0,339.62,83.0,10494.550000000003,0
2274,35.0,303.7500000000001,36.0,11617.070000000003,0
2275,58.0,395.81,77.0,25859.089999999986,0
2276,60.0,403.07000000000016,17.0,13519.040000000005,0
2277,49.0,336.33,130.0,9777.89,1
2278,56.0,446.8899999999999,0.0,18944.97,0
2279,80.0,521.8799999999999,0.0,12851.66,0
2280,108.0,747.3900000000001,96.0,36266.21999999999,0
2281,34.0,258.97,107.0,10294.770000000002,0
2282,72.0,472.25,23.0,16076.570000000005,0
2283,43.0,245.64,6.0,22861.12,0
2284,45.0,312.49000000000007,0.0,19797.79,0
2285,32.0,227.3,79.0,12972.400000000005,0
2286,67.0,460.7600000000001,27.0,16626.260000000002,0
2287,110.0,715.1300000000001,30.0,11008.829999999998,0
2288,55.0,485.24999999999983,32.0,15774.92,1
2289,69.0,497.9,16.0,9867.090000000002,0
2290,82.0,510.85,0.0,20154.23,1
2291,0.0,0.0,28.0,11864.259999999995,1
2292,67.0,560.6199999999997,68.0,16663.57,0
2293,72.0,411.84,0.0,10435.469999999998,0
2294,76.0,484.49,11.0,22454.349999999995,0
2295,10.0,61.3,0.0,958.19,0
2296,164.0,1192.74,58.0,27231.160000000003,1
2297,88.0,523.7800000000002,41.0,23530.12000000001,0
2298,64.0,475.6800000000002,20.0,8540.269999999999,0
2299,45.0,316.49,46.0,21354.67,1
2300,5.0,40.85,1.0,0.01,0
2301,54.0,409.91,40.0,21692.22,1
2302,61.0,420.23,26.0,11597.570000000005,0
2303,43.0,345.7,58.0,1981.69,1
2304,97.0,664.4800000000002,78.0,8177.23,1
2305,29.0,169.97,33.0,16555.43,0
2306,54.0,366.17,59.0,19497.319999999992,0
2307,72.0,503.08,56.0,32528.110000000004,1
2308,62.0,396.28999999999985,0.0,17621.26,0
2309,31.0,219.09,26.0,18407.09,0
2310,93.0,648.7,0.0,12458.339999999995,1
2311,85.0,561.7399999999999,66.0,19989.25,0
2312,78.0,545.4700000000001,19.0,17611.36,0
2313,40.0,301.0300000000001,102.0,6057.629999999999,0
2314,32.0,182.24000000000004,131.0,23932.63999999999,1
2315,48.0,341.65,0.0,19000.02,0
2316,62.0,476.35000000000014,40.0,20215.530000000006,0
2317,42.0,288.82,103.0,15987.36,0
2318,39.0,242.87000000000003,11.0,15370.830000000002,0
2319,65.0,449.95999999999987,10.0,17448.899999999998,0
2320,85.0,642.5199999999998,64.0,22592.44999999999,0
2321,76.0,528.6200000000001,61.0,20397.68,0
2322,134.0,933.89,91.0,12468.87,1
2323,101.0,731.07,125.0,20223.02,0
2324,23.0,139.26999999999998,16.0,8674.380000000001,0
2325,35.0,254.35,14.0,16351.249999999998,0
2326,60.0,442.53000000000014,0.0,15707.840000000002,0
2327,58.0,370.03,29.0,33526.689999999995,1
2328,42.0,328.73000000000013,61.0,23573.959999999992,1
2329,86.0,580.55,33.0,8289.210000000001,0
2330,13.0,80.8,9.0,2861.0000000000005,0
2331,54.0,349.3799999999998,24.0,18433.419999999995,0
2332,65.0,401.0600000000002,49.0,19660.4,1
2333,34.0,278.49,26.0,23499.290000000005,0
2334,61.0,377.30000000000007,72.0,12003.469999999998,0
2335,77.0,528.82,91.0,15940.73,0
2336,7.0,68.42999999999999,2.0,4442.16,0
2337,19.0,97.14000000000004,0.0,15374.6,1
2338,7.0,64.53,10.0,1455.5099999999998,0
2339,95.0,731.9199999999997,0.0,17957.23,0
2340,38.0,277.93999999999994,0.0,17402.540000000005,1
2341,89.0,649.6299999999999,57.0,15825.709999999995,0
2342,127.0,974.19,48.0,17987.98,0
2343,66.0,396.67,119.0,24622.909999999996,1
2344,79.0,582.1699999999997,27.0,21133.31,0
2345,111.0,721.8199999999998,0.0,13559.680000000006,0
2346,32.0,238.18,35.0,13460.579999999998,0
2347,92.0,610.9500000000003,68.0,20606.76,0
2348,141.0,1102.8800000000003,50.0,16951.739999999998,0
2349,86.0,647.6000000000001,57.0,10893.829999999998,1
2350,87.0,630.0100000000001,93.0,18576.02,0
2351,42.0,250.34999999999997,56.0,24091.579999999994,0
2352,32.0,283.13000000000005,60.0,19223.32,0
2353,52.0,402.0,33.0,11410.82,0
2354,80.0,647.22,46.0,25063.61,0
2355,100.0,752.1999999999997,4.0,11412.69,1
2356,61.0,398.88999999999993,24.0,13495.010000000002,0
2357,120.0,932.14,6.0,35497.91,1
2358,77.0,695.5299999999999,0.0,19981.200000000004,1
2359,24.0,154.8,0.0,13011.589999999998,0
2360,93.0,679.0699999999998,61.0,22704.520000000004,0
2361,22.0,155.22,13.0,3082.69,0
2362,72.0,489.99000000000007,83.0,13889.730000000005,0
2363,40.0,227.89000000000004,38.0,0.0,1
2364,10.0,90.5,15.0,26316.4,1
2365,2.0,12.43,48.0,29724.22,0
2366,37.0,263.57,0.0,18802.259999999995,0
2367,52.0,301.04,7.0,11662.030000000002,1
2368,82.0,539.1800000000002,46.0,16021.769999999995,0
2369,62.0,436.3999999999999,89.0,8495.060000000001,1
2370,111.0,814.2900000000003,112.0,21169.96,1
2371,99.0,715.0100000000001,0.0,12532.410000000002,0
2372,180.0,1219.9799999999996,109.0,19423.770000000008,1
2373,45.0,292.8300000000001,0.0,11521.98,0
2374,43.0,296.1500000000001,59.0,15266.71,0
2375,72.0,530.4399999999998,86.0,17072.699999999993,0
2376,55.0,397.37,41.0,17494.52,0
2377,23.0,163.21000000000004,23.0,18806.07,0
2378,65.0,489.11000000000007,18.0,10739.04,0
2379,51.0,318.7,3.0,18659.16999999999,0
2380,63.0,472.74,40.0,23709.86,0
2381,18.0,118.15,83.0,11368.77,1
2382,155.0,1005.9399999999997,84.0,23426.77,1
2383,44.0,370.7600000000001,0.0,24751.520000000004,1
2384,91.0,590.8999999999999,47.0,16154.170000000006,0
2385,71.0,440.13,51.0,16070.919999999998,0
2386,31.0,221.93000000000004,45.0,11601.380000000005,0
2387,87.0,689.1100000000004,65.0,20087.98,0
2388,3.0,35.47,62.0,11774.260000000002,1
2389,35.0,205.35,52.0,35177.94000000002,1
2390,3.0,48.74,2.0,439.62,1
2391,59.0,432.54000000000013,29.0,13572.96,0
2392,69.0,422.8000000000001,28.0,25065.1,0
2393,51.0,360.55999999999983,53.0,19683.68,0
2394,92.0,662.1499999999999,32.0,27426.209999999995,1
2395,95.0,598.8300000000003,53.0,15659.790000000005,0
2396,16.0,101.54000000000002,0.0,2299.74,0
2397,51.0,375.07000000000005,117.0,6967.0,0
2398,36.0,232.88,27.0,9695.7,0
2399,75.0,543.44,42.0,14193.040000000005,0
2400,89.0,579.1700000000002,17.0,20299.7,0
2401,55.0,446.06000000000006,79.0,26526.279999999995,0
2402,143.0,905.0600000000003,109.0,18553.820000000003,1
2403,141.0,844.6999999999998,50.0,4694.6,1
2404,62.0,413.42,152.0,16139.12,1
2405,108.0,794.96,85.0,10421.039999999997,1
2406,53.0,359.13,0.0,13758.390000000005,0
2407,36.0,259.79,72.0,19921.860000000004,0
2408,101.0,685.8700000000001,2.0,21008.05,1
2409,36.0,277.79,0.0,11990.309999999998,0
2410,28.0,206.89,5.0,16985.05,0
2411,73.0,453.89999999999986,57.0,4719.69,1
2412,39.0,279.7300000000001,11.0,16845.92,0
2413,20.0,167.3,31.0,10908.81,0
2414,30.0,227.41,25.0,8503.109999999999,0
2415,83.0,620.75,0.0,17914.78,0
2416,45.0,286.42999999999995,47.0,15975.660000000002,0
2417,126.0,898.98,0.0,23369.589999999997,0
2418,19.0,94.18999999999998,18.0,43574.640000000014,1
2419,9.0,80.82,2.0,12122.990000000002,0
2420,11.0,36.65000000000001,0.0,4546.699999999999,1
2421,52.0,336.3400000000001,73.0,4347.26,1
2422,69.0,361.07000000000005,58.0,14138.490000000005,0
2423,50.0,320.56,13.0,13719.1,0
2424,56.0,364.36000000000007,0.0,14129.940000000002,0
2425,21.0,100.66,5.0,8252.13,0
2426,64.0,527.7100000000002,0.0,21620.43,0
2427,80.0,584.7499999999999,0.0,20571.44,0
2428,40.0,250.36999999999992,18.0,15510.549999999996,0
2429,64.0,532.5200000000002,64.0,34556.2,1
2430,55.0,320.35000000000014,5.0,20039.740000000005,0
2431,55.0,347.15000000000015,15.0,10648.360000000002,0
2432,11.0,95.75,1.0,3561.0,0
2433,68.0,495.79000000000025,35.0,18135.64,0
2434,45.0,313.72,38.0,14234.41,0
2435,85.0,562.4500000000002,0.0,19633.109999999993,0
2436,81.0,627.3399999999998,56.0,17266.0,0
2437,45.0,300.97,45.0,17135.440000000006,0
2438,89.0,643.6600000000002,31.0,18668.2,1
2439,37.0,262.26,76.0,20198.02,0
2440,62.0,466.5999999999999,0.0,17353.480000000003,0
2441,55.0,369.67,47.0,11584.49,1
2442,93.0,639.0699999999998,29.0,26770.619999999995,1
2443,91.0,549.5600000000002,41.0,26788.18,1
2444,71.0,528.3299999999998,17.0,19918.66,0
2445,114.0,859.4000000000003,44.0,14445.3,0
2446,34.0,257.3,72.0,19280.1,1
2447,64.0,464.63999999999993,43.0,11503.6,0
2448,5.0,39.36000000000001,8.0,1175.75,0
2449,40.0,269.23999999999995,29.0,8700.810000000001,0
2450,38.0,239.39,35.0,26656.24,1
2451,10.0,62.84,50.0,27796.649999999987,1
2452,61.0,448.8399999999999,148.0,19449.179999999997,1
2453,77.0,507.69000000000017,29.0,15418.550000000005,0
2454,30.0,225.11,30.0,12280.809999999998,0
2455,71.0,499.54,56.0,9791.010000000002,0
2456,26.0,169.76999999999995,16.0,11684.21,1
2457,60.0,480.72,54.0,11770.17,0
2458,5.0,37.36,1.0,407.66,0
2459,88.0,594.75,15.0,31015.1,1
2460,46.0,303.75999999999993,13.0,12624.800000000005,0
2461,76.0,546.8699999999999,0.0,23189.07,1
2462,76.0,561.37,28.0,17107.460000000006,0
2463,74.0,493.04000000000013,30.0,12763.05,0
2464,83.0,645.9399999999998,25.0,16673.980000000003,0
2465,138.0,915.93,133.0,42626.67,1
2466,60.0,408.4900000000002,0.0,22010.11999999999,0
2467,5.0,35.89,6.0,3147.55,0
2468,97.0,696.8,137.0,20085.31,0
2469,54.0,409.1100000000001,43.0,17989.16999999999,0
2470,91.0,619.67,26.0,19183.099999999995,0
2471,9.0,44.51000000000001,12.0,4829.620000000001,0
2472,74.0,470.38,80.0,18412.399999999994,0
2473,17.0,82.78,17.0,5577.549999999998,0
2474,78.0,491.15,26.0,7497.19,1
2475,29.0,136.48000000000002,0.0,18100.45,0
2476,46.0,300.17,100.0,13432.78,1
2477,68.0,487.59,45.0,13544.520000000002,0
2478,64.0,387.52999999999986,0.0,16690.019999999997,1
2479,94.0,646.7800000000002,2.0,18383.34,0
2480,71.0,503.11,11.0,16504.2,0
2481,77.0,551.4300000000002,56.0,7694.58,0
2482,53.0,370.88,82.0,21276.92,1
2483,90.0,603.1100000000002,6.0,16294.440000000002,0
2484,54.0,447.86000000000007,26.0,15890.65,0
2485,26.0,167.74999999999997,22.0,8673.33,0
2486,64.0,436.18,0.0,21915.39,0
2487,67.0,439.01,20.0,24095.570000000003,0
2488,77.0,566.52,20.0,13180.369999999995,0
2489,86.0,512.3900000000001,34.0,18459.36,0
2490,84.0,580.0800000000003,130.0,24932.590000000004,1
2491,108.0,711.2800000000003,22.0,17609.379999999994,0
2492,80.0,496.9200000000001,19.0,15212.54,0
2493,67.0,492.39999999999986,16.0,22783.19,0
2494,174.0,1104.7300000000002,154.0,28599.74,1
2495,74.0,506.50000000000017,51.0,13174.87,0
2496,89.0,648.4,18.0,4436.91,1
2497,119.0,781.8799999999999,60.0,5950.3200000000015,1
2498,80.0,555.04,28.0,28083.579999999994,0
2499,77.0,495.5699999999998,87.0,42039.01000000002,1
2500,48.0,353.63,29.0,24852.78,0
2501,133.0,1017.1900000000003,0.0,12196.55,1
2502,34.0,225.78,197.0,42144.5,1
2503,27.0,192.98,34.0,23612.37,0
2504,111.0,758.6599999999999,47.0,16045.160000000007,0
2505,74.0,463.12,44.0,14037.9,0
2506,82.0,577.4699999999998,38.0,20004.26,0
2507,36.0,260.94,10.0,15438.399999999998,0
2508,56.0,336.17,18.0,12500.44,0
2509,56.0,344.7000000000001,17.0,16544.65,0
2510,63.0,508.7,21.0,19254.67,1
2511,72.0,439.92000000000013,29.0,14472.759999999998,0
2512,35.0,257.09000000000003,28.0,16617.340000000004,0
2513,39.0,242.70999999999995,0.0,20480.109999999993,0
2514,67.0,482.28,25.0,21938.0,0
2515,96.0,661.7100000000004,24.0,18080.75,0
2516,46.0,258.1499999999999,24.0,18208.59999999999,0
2517,47.0,325.82,20.0,28775.84,0
2518,69.0,535.1700000000002,70.0,19913.490000000005,0
2519,57.0,454.04999999999984,13.0,17220.68,0
2520,73.0,620.2499999999999,0.0,21098.49000000001,0
2521,40.0,235.06,32.0,8778.89,0
2522,31.0,165.14,134.0,17600.039999999994,1
2523,39.0,257.01000000000005,52.0,19450.11,0
2524,91.0,584.1600000000002,62.0,19374.14,0
2525,64.0,507.9900000000002,0.0,31265.69,1
2526,92.0,600.4799999999998,88.0,23056.959999999995,0
2527,27.0,185.18,49.0,14795.8,0
2528,52.0,334.42000000000013,7.0,16456.44,0
2529,66.0,480.49,26.0,15355.89,0
2530,113.0,790.6499999999997,0.0,11063.249999999998,1
2531,124.0,786.9700000000003,73.0,27387.21999999998,0
2532,16.0,107.8,0.0,13907.090000000002,0
2533,36.0,227.35,25.0,20406.06,0
2534,65.0,463.7900000000001,23.0,24868.65,0
2535,126.0,938.7900000000003,28.0,21644.52,0
2536,48.0,356.25999999999993,0.0,18212.93,0
2537,97.0,788.4800000000004,0.0,23525.629999999994,1
2538,102.0,809.93,0.0,39195.639999999985,1
2539,70.0,549.9900000000001,32.0,18243.38,1
2540,63.0,406.17,0.0,18052.52,0
2541,8.0,50.62,4.0,4333.2,1
2542,54.0,384.6,59.0,15811.56,0
2543,64.0,400.3600000000001,20.0,9958.5,0
2544,69.0,434.25999999999993,0.0,29724.129999999994,0
2545,96.0,729.4699999999997,27.0,20890.92,1
2546,19.0,152.48999999999995,6.0,18306.22,0
2547,9.0,77.10000000000002,1.0,1810.5,0
2548,47.0,299.8100000000001,37.0,20653.309999999994,0
2549,79.0,597.0199999999999,57.0,8961.869999999999,0
2550,83.0,543.7700000000002,0.0,14035.87,1
2551,83.0,539.3199999999998,33.0,20967.279999999995,0
2552,56.0,397.35999999999984,31.0,23876.91,0
2553,66.0,479.26,20.0,11500.330000000005,0
2554,29.0,232.85,85.0,26395.11999999999,0
2555,31.0,252.77000000000004,21.0,13556.920000000002,0
2556,155.0,932.62,77.0,27627.74,1
2557,118.0,877.5800000000003,15.0,10242.8,0
2558,65.0,409.8600000000001,72.0,24977.96999999999,0
2559,52.0,378.01000000000016,1.0,21618.29,0
2560,108.0,775.5000000000001,75.0,10121.53,1
2561,20.0,104.86,17.0,5426.77,0
2562,71.0,512.1099999999999,10.0,8897.950000000003,0
2563,71.0,433.44000000000005,0.0,12611.61,0
2564,58.0,444.38,42.0,19477.099999999995,0
2565,49.0,349.0900000000001,60.0,26380.750000000004,1
2566,41.0,289.8300000000001,15.0,22151.73,0
2567,109.0,804.8400000000001,17.0,24407.790000000005,1
2568,82.0,580.0900000000003,96.0,21463.8,0
2569,73.0,529.51,0.0,10785.55,0
2570,133.0,931.49,79.0,20299.330000000005,1
2571,71.0,533.63,21.0,7455.940000000002,1
2572,32.0,188.41,78.0,25113.59,1
2573,63.0,419.72000000000014,0.0,43325.34,1
2574,126.0,832.1100000000001,75.0,14550.67,1
2575,74.0,617.0199999999999,69.0,20878.340000000007,0
2576,8.0,58.41,0.0,7568.330000000001,1
2577,15.0,128.91,6.0,2241.43,1
2578,37.0,306.4000000000001,2.0,16032.36,0
2579,35.0,268.55,71.0,23313.859999999993,0
2580,55.0,337.04000000000013,31.0,17762.520000000008,0
2581,145.0,984.4,109.0,23160.93,1
2582,74.0,557.7199999999998,3.0,21895.780000000006,0
2583,41.0,250.28,6.0,14495.759999999995,0
2584,46.0,298.79,39.0,19376.93,1
2585,46.0,368.92999999999984,116.0,14808.28,1
2586,89.0,577.0099999999999,17.0,18245.540000000005,0
2587,104.0,740.9499999999998,0.0,33702.04,1
2588,54.0,402.92,53.0,21925.27,0
2589,244.0,1632.0600000000006,39.0,9756.91,1
2590,98.0,560.34,0.0,8853.22,0
2591,55.0,372.57000000000005,79.0,27138.52999999999,0
2592,56.0,429.44000000000005,17.0,19794.75,0
2593,98.0,761.5699999999997,0.0,21046.269999999997,0
2594,117.0,814.7800000000003,139.0,26891.97999999999,0
2595,33.0,233.2,36.0,20128.399999999994,0
2596,56.0,382.40999999999985,7.0,14563.8,0
2597,176.0,1257.7900000000009,15.0,4717.59,1
2598,19.0,145.13,6.0,5181.6,1
2599,34.0,217.72,63.0,23026.359999999993,0
2600,65.0,501.81000000000006,37.0,18545.49,0
2601,35.0,157.42000000000004,0.0,22498.209999999995,0
2602,72.0,598.9700000000001,80.0,21315.709999999995,0
2603,55.0,402.17000000000013,0.0,22021.11,1
2604,83.0,624.8100000000002,43.0,14435.69,0
2605,19.0,164.76000000000005,2.0,21542.219999999994,0
2606,28.0,189.39,17.0,16527.159999999996,0
2607,54.0,396.41000000000014,11.0,21085.67,0
2608,68.0,391.55,31.0,24081.51,0
2609,54.0,389.88,19.0,14525.259999999998,0
2610,56.0,322.67,16.0,14197.96,0
2611,45.0,297.11,3.0,8964.46,1
2612,95.0,664.6999999999998,18.0,11437.89,0
2613,90.0,594.4200000000002,65.0,14509.819999999998,0
2614,80.0,463.68,11.0,15157.589999999998,0
2615,51.0,296.0399999999999,38.0,22479.570000000003,0
2616,45.0,266.2,90.0,32625.390000000007,1
2617,111.0,720.9699999999998,10.0,16930.55,1
2618,59.0,328.33,9.0,24707.789999999994,0
2619,37.0,229.12,0.0,27782.77,1
2620,20.0,104.01999999999998,8.0,15873.88,0
2621,76.0,451.09,84.0,23212.12000000001,0
2622,66.0,507.3700000000002,66.0,16677.749999999993,0
2623,59.0,378.25000000000017,14.0,12135.58,0
2624,58.0,373.66,22.0,19410.699999999993,0
2625,37.0,239.04,41.0,23218.469999999994,0
2626,6.0,50.95,5.0,3771.34,0
2627,165.0,965.7400000000004,93.0,17477.230000000003,1
2628,89.0,635.8599999999999,0.0,8417.029999999999,1
2629,104.0,685.1800000000002,52.0,18334.3,0
2630,56.0,418.38000000000005,13.0,18383.560000000005,0
2631,35.0,249.35,48.0,24778.92,0
2632,33.0,204.03,86.0,15724.48,0
2633,13.0,106.70000000000002,61.0,37822.81000000001,1
2634,74.0,472.44000000000017,18.0,16081.140000000005,0
2635,47.0,341.32,0.0,13936.790000000005,0
2636,75.0,530.5500000000002,143.0,21653.39,0
2637,42.0,274.71,13.0,20319.36,0
2638,19.0,158.87,6.0,2412.36,0
2639,68.0,523.56,14.0,18910.660000000003,0
2640,87.0,621.03,72.0,10691.460000000003,0
2641,69.0,512.6599999999999,14.0,14603.950000000004,0
2642,59.0,348.50000000000006,61.0,12450.240000000002,0
2643,84.0,528.2700000000002,16.0,18328.1,0
2644,48.0,436.16,13.0,29072.009999999995,0
2645,87.0,568.92,60.0,18257.709999999992,0
2646,85.0,616.14,0.0,22679.250000000004,1
2647,61.0,429.99,43.0,11967.96,0
2648,74.0,519.58,84.0,20404.88000000001,0
2649,48.0,379.99000000000007,92.0,12995.38,0
2650,19.0,113.72,158.0,15616.049999999996,1
2651,81.0,495.5,13.0,17081.559999999994,0
2652,75.0,539.43,83.0,14021.899999999998,1
2653,73.0,490.89000000000016,13.0,18708.869999999995,0
2654,3.0,7.87,1.0,1844.5,0
2655,106.0,735.9000000000002,55.0,32050.45,1
2656,30.0,185.07,34.0,17166.530000000002,0
2657,37.0,258.09,0.0,45180.75000000002,1
2658,67.0,418.75,136.0,21709.95,1
2659,69.0,457.30000000000007,14.0,17240.58,0
2660,35.0,280.77,52.0,15578.669999999998,0
2661,140.0,1023.7499999999997,35.0,9031.85,1
2662,90.0,650.4399999999998,65.0,18448.120000000006,0
2663,60.0,449.57,0.0,20700.960000000006,0
2664,73.0,526.5300000000002,2.0,33886.450000000004,0
2665,47.0,378.5199999999999,47.0,9804.440000000002,0
2666,66.0,430.01000000000016,26.0,10542.8,1
2667,58.0,480.45,35.0,18911.03,0
2668,73.0,474.41000000000014,65.0,7512.26,1
2669,53.0,329.56000000000006,2.0,11397.410000000002,0
2670,69.0,478.16,66.0,13055.63,0
2671,56.0,323.62,38.0,15729.930000000008,0
2672,60.0,466.86,43.0,21617.24,0
2673,53.0,378.16999999999985,24.0,7136.390000000002,0
2674,8.0,53.08,34.0,10879.860000000002,0
2675,10.0,59.67,8.0,1849.66,0
2676,57.0,462.77,21.0,19672.240000000005,0
2677,25.0,193.57000000000005,0.0,5529.379999999999,0
2678,4.0,22.17,42.0,22635.73,0
2679,28.0,239.04,24.0,11962.940000000002,0
2680,176.0,1205.5699999999995,74.0,33903.30000000002,1
2681,50.0,357.0200000000001,27.0,15108.030000000004,0
2682,0.0,0.0,23.0,21934.03999999999,1
2683,59.0,479.59000000000015,32.0,7716.720000000001,0
2684,60.0,415.56,90.0,12840.400000000005,0
2685,110.0,755.5500000000003,29.0,17240.64,1
2686,32.0,218.95,0.0,36180.51,1
2687,41.0,273.40000000000003,13.0,10944.140000000003,0
2688,57.0,371.55,16.0,12283.460000000005,0
2689,71.0,491.14,0.0,28677.709999999992,1
2690,22.0,161.37,24.0,3805.4,1
2691,38.0,271.43000000000006,15.0,19445.07,0
2692,97.0,742.0299999999999,81.0,14996.51,0
2693,64.0,477.92,40.0,13361.740000000002,0
2694,77.0,549.07,0.0,23388.63,1
2695,92.0,614.41,49.0,16303.34,1
2696,106.0,767.5799999999998,79.0,20699.119999999995,0
2697,51.0,357.93999999999994,0.0,12099.969999999998,0
2698,83.0,514.59,111.0,17027.899999999998,0
2699,71.0,512.5299999999997,27.0,15772.679999999997,0
2700,159.0,1170.6,71.0,31194.31,1
2701,43.0,173.89999999999995,60.0,23233.82,1
2702,36.0,257.71,25.0,11425.270000000002,0
2703,39.0,269.76,5.0,5208.780000000002,0
2704,62.0,425.69000000000017,79.0,18444.14,1
2705,44.0,265.89000000000004,89.0,26019.3,1
2706,86.0,544.4900000000001,68.0,16555.89,0
2707,33.0,240.41,26.0,13067.040000000005,0
2708,45.0,296.26,75.0,13121.850000000002,0
2709,46.0,338.91,49.0,11787.299999999996,0
2710,90.0,684.0500000000002,23.0,19864.229999999992,0
2711,96.0,732.41,40.0,36878.02,1
2712,94.0,587.74,26.0,19213.870000000006,0
2713,70.0,465.07999999999987,38.0,19819.400000000005,0
2714,69.0,346.68,53.0,31014.579999999994,0
2715,82.0,595.63,42.0,11437.750000000005,0
2716,84.0,513.1700000000002,0.0,13772.98,0
2717,46.0,362.87000000000006,8.0,11446.02,0
2718,123.0,879.52,0.0,33383.26999999998,1
2719,96.0,663.2399999999999,24.0,11277.350000000002,1
2720,42.0,309.47,33.0,17946.68,0
2721,68.0,433.17999999999984,90.0,23446.540000000005,0
2722,57.0,393.06000000000006,9.0,17985.250000000004,0
2723,106.0,828.4199999999997,124.0,17406.619999999995,1
2724,70.0,466.67999999999984,38.0,12924.89,0
2725,44.0,342.11,25.0,18110.910000000003,0
2726,78.0,594.6899999999998,8.0,11551.05,0
2727,34.0,210.03000000000003,49.0,17071.060000000005,0
2728,55.0,368.87,5.0,2123.81,1
2729,31.0,222.3,65.0,16914.190000000002,0
2730,74.0,549.14,20.0,17160.609999999993,0
2731,70.0,414.63999999999993,0.0,21102.900000000005,0
2732,77.0,538.8099999999998,69.0,17753.409999999996,0
2733,94.0,596.13,63.0,20943.570000000003,0
2734,42.0,365.0,34.0,11265.490000000002,0
2735,59.0,433.12000000000006,0.0,15585.530000000004,0
2736,56.0,364.7600000000001,153.0,19464.209999999995,1
2737,30.0,155.04999999999995,23.0,21850.309999999994,0
2738,2.0,20.95,55.0,22620.65000000001,0
2739,102.0,795.71,101.0,8971.349999999999,1
2740,19.0,150.06,87.0,16296.44,1
2741,81.0,532.33,61.0,7653.430000000001,1
2742,52.0,314.14999999999986,15.0,2450.04,1
2743,64.0,362.09,14.0,14156.140000000005,0
2744,24.0,180.12,42.0,9667.4,0
2745,50.0,350.72,29.0,29301.67,1
2746,56.0,458.22000000000014,33.0,19012.749999999996,0
2747,43.0,343.31999999999994,20.0,6377.6799999999985,0
2748,54.0,412.1699999999999,115.0,13679.080000000002,1
2749,29.0,141.61,165.0,18475.480000000003,1
2750,84.0,538.6100000000001,29.0,31564.31,0
2751,89.0,662.2800000000002,0.0,14170.070000000005,0
2752,63.0,478.92000000000013,54.0,23681.930000000004,1
2753,64.0,486.0099999999998,57.0,20636.189999999995,0
2754,111.0,834.0199999999996,96.0,12942.020000000002,0
